Complexes(Gene name)	Fitness-score
RIOX1;RPP14;POP5;RPP38;RPP30;RPP40;POP4	0.530493623504
SNU13;PPIH	0.530435682291
MCUB;MCUR1	0.530429369541
HDAC1;PHF21B;ZNF217;PHF21A;RCOR3;RREB1;RCOR1	0.530407872014
GNAI1;GNAI3	0.530347784322
CCNJ;CDKN1C;CCNE1;CCNE2	0.530346924761
NUBP1;NUBP2	0.530336447945
RIC1;RGP1	0.530298237806
PHKA1;PHKA2;PHKB	0.530213077487
CWC22;PRPF19;CWC15;SNRPD3;BCAS2;SYF2;CDC40;SNW1;CRNKL1;CDC5L;AQR;PRPF8;PPIE;RBM22;DHX8	0.530212960514
MPDU1;TMEM223;TMEM161B;TMEM68;RFT1;TMEM161A;DPY19L1;TMEM186;ATP13A3;ERMP1;PIGO;PTDSS2;PCNX3;LPCAT4;SOAT1;LPCAT3;CERS2;GPAT4;CERS6;TM9SF3;ATP13A1;ALG11;MBOAT7	0.530195038591
SURF6;RPF2;RIOX1;BRIX1;FCF1;DHX37;NOP16;REXO4;NLE1;TSPYL1;NOP2;DDX52;SDAD1;RBM34;RSL24D1;WDR74;UTP3;NIP7;ZNF16;NKRF;SPTY2D1;DNTTIP2;FTSJ3;TBL3;DDX54;ZCCHC9;BMS1;TAF1C;ZBTB11;ZNF771;ISG20L2;NVL;ESF1;PWP2;NOC3L;CCDC86;WDR36;UTP18;WDR46;USP36	0.530185337434
PLBD2;IDUA;SGSH;NAGLU;PPT2	0.530175527075
GNG5;GNG7	0.530108807587
INTS8;INTS11;INTS9;INTS4;INTS6	0.530097298008
CERS5;LPCAT4;GPAT3;SOAT1;ALG11;CDS1;ATL2;ATL3;GPAT4;CERS2;RFT1;PIGW;ALG10;ALG8;REEP4;ERMP1;LPCAT3;CERS6;LCLAT1;PIGO;SC5D	0.530039161834
QTRT2;QTRT1	0.529960419387
SNAPC4;SNAPC2;SNAPC3;SNAPC1	0.529956350792
CDK4;CCND2;CDKN1A;CCNE2;CCNB1	0.529952835689
KCNA6;KCNA3	0.529842004258
ETV1;ETV5	0.529829057805
IGFBP2;IGF2	0.529820084812
NIPAL1;TMEM143;TP53I11;CLPTM1L;MFSD9;ST7;TMCO3;TMEM245;RFT1;MFSD5;LMBRD2;ATP13A3;ATP13A1;SLC35F5;TLCD4;ERMP1	0.529804751861
NIPA2;CLPTM1L;ST7;TP53I11;MFSD9;NIPAL1;TMCO3;TMEM143;TMEM245;MFSD5;LMBRD2;RFT1;SLC35F5;TLCD4;ATP13A1;ATP13A3	0.529798546064
SDC3;SDC2;NRXN3	0.529796631523
HS3ST3A1;HS3ST2	0.529678430918
ATP13A1;GGCX;RFT1;SEC61A2;CLPTM1L;TMCO3;MPDU1;GPR180;FADS3;PTDSS2;MBOAT7;PIGO;LPCAT3;GPAT4;ICMT;CDS2;ERMP1;LPGAT1	0.52967776146
KRT71;KRT28	0.52962077024
PARVA;PARVB	0.529597046227
FAM126B;TTC7B;FAM126A	0.529586611942
ZNF574;ZNF107;ZNF48;ZNF358;ZNF629;ZNF646;CTCF;ZNF275;ZNF512;ZNF579;ZNF317;ZNF189;ZNF668;ZFP91;ZNF184;ZNF768;ZNF689;ZNF770;ZSCAN25;ZKSCAN8;ZNF624;ZBTB24;ZNF445;GZF1;PRDM15;ZNF888;ZNF121;ZNF7;ZNF92;ZNF777;ZNF483;ZNF724;PATZ1;ZNF791;ZNF320;ZNF430;ZNF708;ZNF316;ZNF22;REPIN1;ZNF771;ZNF273;ZNF865;GLI4;ZKSCAN2;E4F1;ZSCAN21;RPL17;ZNF431;ZBTB48;ZNF696	0.529585893601
COX4I1;COX5A;COX6C;MT-CO1	0.529582811023
COL1A2;COL3A1	0.529533641419
GPAT4;CERS2;KDSR;GPAT3;TMEM259;VKORC1L1;UBAC2;EI24;RFT1;PTDSS2;ERMP1;MSMO1;MBOAT7;FDFT1;MPDU1;CDS2;LPGAT1;LPCAT3;PIGO;ATL3;ICMT	0.529484972724
ZNF516;ZNF217;RREB1;RCOR3;EHMT1;KDM1A;RCOR1;HDAC2;EHMT2;HDAC1	0.529458004628
ZNF865;ZNF592;ZNF512;ZNF142;ZKSCAN2;ZNF107;GLI4;ZBTB44;ZNF708;ZNF121;MYNN;ZNF696;ZNF888;ZNF263;ZNF444;ZSCAN21;ZNF189;ZNF317;ZKSCAN1;ZNF460;ZSCAN25;ZSCAN26;SP2;ZKSCAN8;ZNF430;ZNF324;ZBTB24;ZNF761;ZNF791;ZNF724;ZNF629;PATZ1;ZNF316;ZNF445;ZNF146;ZNF687;ZNF320;ZNF574;ZNF92;ZNF777	0.529324770125
ZMYM2;PHF21B;ZNF217;RCOR3;RCOR1;RREB1;HDAC1	0.529302185391
ADD1;ADD2;ADD3	0.529290987732
HEXB;HEXA	0.529280885566
SLC25A16;SLC25A42;SLC25A23;MTFP1;PARL;MRS2;TMEM126B;SLC25A30;SLC25A46;SLC25A40;SLC25A6;SLC25A15	0.529196408087
GON7;TP53RK;LAGE3;TPRKB;OSGEP	0.529192719441
HOXD11;ZFPM2;PAX3;ONECUT2;POU3F3;POU3F2;POU3F1;HOXA9;HOXC10;HOXC11;HOXD10	0.529188428473
COL4A4;COL9A3;COL13A1	0.529142600309
SDHAF4;SDHAF2	0.529141407643
ZNF827;ZNF217;ZNF516;CTBP2;RREB1;HDAC2;RCOR3	0.529013554121
RPS3;RPS3A;RPL5;RPS8;RPL18;RPS18;RPS19;RPS13;RPS16;RPS14;RPS24;RPS17;RPS2;RPS5;RPL15;RPS15	0.528936709788
DIRAS1;DIRAS2	0.528845058754
VPS4A;VPS4B	0.528626211781
ABHD16A;RNF121;ST7;TMEM41A;RHBDD3;TMEM223;TMPPE;MBTPS2;TMEM164;DNAJC14;SLC35F1;SC5D	0.528543707869
KRT6B;KRT13	0.528525180942
CHMP4A;CHMP4B;CHMP2A	0.528515988655
PMPCA;PMPCB	0.528502913809
ZKSCAN7;ZSCAN22;ZSCAN23	0.528487512107
MGAT4C;B4GALT6;CHSY3;B4GALT5;MAN2A2;LARGE2;GALNT12	0.528481858966
HLA-A;HLA-B;B2M;HLA-H;HLA-E;HLA-F;HLA-C	0.52843485574
ISCA2;ISCA1;IBA57	0.528386880665
MRPL2;MRPL36;MRPL20;MRPL27;MRPL51;MRPL35	0.528382099208
KRT36;KRT6C	0.52832888428
ACOT9;SARS2;ABHD10	0.528326935774
SDAD1;TAF1C;RIOX1;NOP2;DHX37;NLE1;TSPYL1;BRIX1;FCF1;RPF2;NOP16;RBM34;UTP3;REXO4;ZNF16;NKRF;WDR74;BMS1;DNTTIP2;FTSJ3;SPTY2D1;NIP7;DDX54;DDX52;ZCCHC9;TBL3;SURF6;ZBTB11;ZNF771;ESF1;NVL;NOC3L;CCDC86;PWP2;RSL24D1;TSPYL2;UTP18;WDR36;PARP2;PUM3	0.528319502573
SUCLA2;SUCLG1	0.528275439011
CDC42;PARD6B	0.528260291997
DMAP1;ACTL6A;TRRAP;MORF4L1;RUVBL2;KAT5;RUVBL1	0.528186737376
GEMIN7;STRAP;TSN	0.528131323059
IP6K3;NECAB1	0.528104544733
ZNF770;ZNF107;ZNF574;ZNF48;ZNF668;RSBN1L;ZFP62;ZNF616;RSBN1;ZNF624;ZNF512;ZNF629;ZNF646;ZNF189;ZNF358;ZNF275;ZNF317;CTCF;ZNF184;ZNF689;PRDM15;ZNF768;ZSCAN25;ZNF92;ZNF445;ZNF777;ZKSCAN8;ZBTB24;ZNF7;ZFP91;GZF1;ZNF121;ZNF483;PRDM10;ZNF724;ZNF791;TRMT1L;PATZ1;ZNF320;ZNF430;ZNF708;ZNF316;ZNF813;ZBTB11;REPIN1;ZNF771;ZNF273;ZNF579;CEBPZ;ZNF142;ZNF761;ZNF865;E4F1;ZNF431;RPL17;ZNF324;ZNF766;ZNF100;ZNF780A	0.528098669221
CDK3;CCNC	0.528051418764
LIN7C;LIN7B	0.528013454181
VPS52;VPS53;VPS50;VPS51	0.527899535774
UNC13A;UNC13B	0.527858724398
FCHO2;FCHO1	0.527816345693
HSPB2;RFPL3	0.527767129552
RB1;E2F1	0.527736139441
ZNF668;ZNF48;ZNF574;ZNF107;ZNF512;ZNF324B;ZFP91;ZNF646;ZNF791;ZNF189;ZNF780A;ZNF358;ZNF275;ZNF708;ZNF766;ZNF142;ZNF813;ZNF121;ZNF460;ZNF7;ZNF317;ZNF689;ZNF430;ZNF324;ZNF320;ZNF724;ZNF768;ZSCAN25;ZKSCAN8;ZNF592;ZNF483;ZNF263;ZNF444;ZBTB24;ZNF629;PATZ1;ZNF624;ZNF316;ZNF445;ZNF92;ZNF777;ZNF865;E4F1;ZNF687	0.527681610543
DCTN2;ACTR1B;ACTR1A;ACTR10	0.527652037761
KRT4;KRT13	0.527648766469
RPN2;MAGT1;RPN1;DDOST	0.527571562441
GLT8D2;GXYLT2;GXYLT1;CHST10;GALNT7;MGAT2;HS6ST2;CHPF2;C1GALT1C1;ST3GAL4;MGAT5	0.527419397024
PHF21B;ZNF217;KDM1A;RCOR3;RREB1;RCOR1	0.527376250595
JOSD2;GUK1	0.52730126725
GXYLT2;GXYLT1;HS6ST2;CHST10;GLT8D2;MGAT2;GALNT7;CHPF2;C1GALT1C1;ST3GAL4	0.527256060844
TINF2;TERF1	0.527203635338
ZNF217;RREB1;RCOR3;RCOR1;KDM1A;ZNF516;HDAC2	0.527139171213
ZNF770;ZNF574;ZNF107;ZFP62;ZNF48;ZNF668;ZNF512;ZNF646;ZNF189;ZNF800;ZNF358;ZNF275;ZNF70;ZNF317;CTCF;ZFP91;ZNF689;ZNF629;ZNF184;ZNF624;ZNF768;ZBTB24;ZKSCAN8;ZSCAN25;ZNF92;ZNF445;ZNF888;GZF1;ZNF121;PRDM15;ZNF7;ZNF777;ZNF616;ZNF483;PRDM10;ZNF724;ZNF791;PATZ1;ZNF320;RSBN1;RSBN1L;TRMT1L;ZNF708;ZNF430;ZNF813;ZNF316;ZNF142;ZNF273;ZNF771;ZNF22;ZBTB11;ZNF865;RPL17;E4F1;CEBPZ;DDX10;SCAF1;LARP1B;ZNF845	0.527130562988
SLC25A22;SLC25A18	0.527103881425
DOK2;FN3K	0.527094926743
DMAC1;SLC25A35;SLC25A23;SLC25A20;SLC25A24;SLC25A29;SLC25A30	0.527074607696
ABHD16A;RHBDD3;TMEM41A;ST7;TMEM223;TMEM164;SLC35F1;RNF121;DNAJC14;TMPPE;SC5D	0.52707342114
SC5D;FAM8A1;KDSR;ALG11;GGCX;TMEM205;RFT1;TMEM161A;RETREG2;TM9SF3;ATP13A1;PTDSS2;MBOAT7;LPCAT3;GPAT4;ERMP1;TLCD4;PCNX3;TMEM186	0.527031717018
KRT79;KRT13	0.526847081128
UQCR10;UQCRFS1	0.526837235873
ELOB;ASB9;ELOC	0.526774448363
KRT33B;KRT78	0.526744952283
CD37;CD53	0.52674311882
GLDC;GCSH	0.526731722089
SDC4;SDC3;SDC2;SDC1	0.526730875415
ZFYVE9;ZFYVE16	0.526725276636
COX6C;MT-CO3;COX6A1;TMEM126A;UQCRQ;COX4I1;COX7A2	0.526700313847
AK4;IBA57;GRPEL2;AUH;HIBCH;NDUFAF7	0.52660476514
RALGAPA1;RALGAPA2	0.526584042063
UNC119B;NPHP3	0.526575001238
CGNL1;CGN	0.52655662856
FNDC9;RPRM;SMIM3	0.52655644136
MYO3B;IQCD;MYO3A	0.526519821718
GBE1;GYG2;GYS1;GYG1;AGL	0.526490911365
FUBP3;FUBP1	0.526464304142
NLE1;NOP2;RIOX1;DHX37;BRIX1;RIOX2;TSPYL1;SDAD1;RPF2;RBM4B;RBM34;NIP7;NOP16;RPP14;DDX52;UTP3;NKRF;REXO4;DNTTIP2;RPP40;RPP38;WDR74;BMS1;SURF6;ZNF771;ZNF16;ZBTB11;FTSJ3;SPTY2D1;DDX54;RPP30;POP4	0.526417159355
MGA;MNT;E2F6;MAX	0.526416283892
ZNF837;ZNF648;ZNF250;ZBTB8A	0.526398053896
NLE1;TSPYL1;RIOX1;RPP14;RPP38;RPP30;RPP40;POP4;DHX37;NOP2;NOP16;BRIX1;RPF2;SDAD1;RBM34;RBM4B;REXO4;NKRF	0.526326035319
INTS1;INTS8;INTS12;INTS4;INTS3;INTS2;INTS5	0.52624844238
AP1S1;AP1S2;AP1B1	0.526184333959
CAPZA2;CAPZA1;CAPZB	0.526155726299
PTDSS1;TMEM245;RFT1;TMEM161B;CMTM4;TMEM164;TMEM161A;XKR8;SLC39A1;SLC35F1;LMBRD2;SLC35F2;SLC35F5;LPCAT3;SC5D;SERINC1;ERMP1;ATP13A3	0.52615180847
MCM6;MCM4;MCM2;H3C3	0.526145499508
BMS1;NOP14;NOP2;RBM34;UTP3;BRIX1;SF3B4;SDAD1;RPF2;NOP16;NLE1;FTSJ3;ZCCHC9;REXO4;NKRF;DHX37;FCF1;RBM4;DDX52;TSPYL1;NIP7;SURF6;RIOX1;WDR74;ZNF771;ZNF16;RSL24D1;ZBTB11;DDX54;SPTY2D1;DNTTIP2;NOC3L;TBL3;TAF1C;NVL;CCDC86;PWP2;ISG20L2;ESF1;NOM1;UTP18;WDR36;PAK1IP1;PUM3;KRR1;PARP2;TSPYL2;WDR3;IMP4;RIOX2;NOP53;AATF;NOL12;TTF1;PDCD11;WDR46;UTP14A;IMP3;GZF1;NIFK;ZNF800;MPHOSPH10;USP36;RBM19;SRSF5	0.526129260365
RPF2;DHX37;DDX52;BRIX1;DDX54;NOP2;NLE1;TSPYL1;SDAD1;RBM34;FCF1;NOP16;ZCCHC9;TAF1C;WDR74;NKRF;DNTTIP2;UTP3;REXO4;SPTY2D1;NVL;PWP2;TBL3;WDR36;FTSJ3;BMS1;CCDC86;ZBTB11;UTP18;RSL24D1;ESF1;SURF6	0.526096518669
CAP2;CAP1	0.526080565873
FA2H;ERLIN1	0.526065051302
HMG20A;CTBP1;ZNF217;RCOR3;RCOR1;RREB1	0.526005607912
NCOA6;KMT2C;RBBP5;PAXIP1	0.525987270881
DNTTIP2;NLE1;RIOX1;RPP14;DHX37;RPP40;RPP38;RPP30;POP4;NOP2;NOP16;BRIX1;RPF2;TSPYL1;SDAD1;RBM4B;RBM34;REXO4;NKRF;RIOX2;NIP7	0.525982912987
BAG6;UBL4A	0.525944057232
INTS7;INTS8;INTS4;INTS1;INTS3;INTS2;INTS5	0.525906835516
HNRNPDL;RBM3	0.525882678019
ERCC1;ERCC4;XPA	0.525859021398
HLA-E;HLA-H;HLA-G;HLA-B	0.525792245783
TAF12;TAF9;TAF6;TAF10;TAF9B;SUPT3H;TADA3;TAF2	0.525766713388
ITGA5;TGM2;ITGB1	0.525754982234
CCT6B;CCT6A;CCT7;CCT2	0.525722327287
HDAC1;HDAC2;ZNF217;ZNF516;RREB1;RCOR3;PHF21A;RCOR1	0.525710094772
SLC38A4;GJA8	0.52569583648
STMN2;STMN3;STMN1	0.525695145287
SLC37A4;TMEM259;LPCAT4;ALG11;CDS1;KDSR;GPAT3;GPAT4;CERS2;MPDU1;RFT1;EI24;PTDSS2;LPCAT3;ERMP1;ATP13A1;MBOAT7;VKORC1L1;REEP4;MSMO1	0.52568897626
RELB;NFKBIA;NFKBIB	0.525673389195
G3BP1;G3BP2	0.525645190264
ELP1;ELP6;ELP5	0.525633347844
SERTAD1;ROPN1	0.525632801588
STX1B;STX2;STX1A;VAMP2;STX4	0.525622933955
TRIM10;TRIM35	0.525621248137
BAZ1A;MBD2;MTA1;STAG2;MTA2;MBD3;RAD21	0.52558388398
NUF2;NDC80;SPC25;SPC24	0.525559864491
SEC22A;TMEM174	0.525462945533
HLA-A;HLA-B;B2M;HLA-E;HLA-H;HLA-F;HLA-C	0.525459717698
ATG14;PIK3C3	0.525447911917
FBXW11;NFKBIB;MCC;NFKB2;NFKB1;RELA;POLR1E;REL	0.525439220997
XKR8;TMEM68;ST7;TMEM245;TMEM161B;TMEM164;RFT1;LMBRD2;SLC39A1;SLC35F1;TMEM186;SLC35F2;TLCD4;SLC35F5;LPCAT3;ERMP1;ATP13A3;SC5D;RETREG3;TMEM161A;SLC5A3	0.525439192821
HLA-B;B2M;HLA-H;HLA-E	0.525409440847
BRK1;NCKAP1;CYFIP1	0.525394604189
DTL;DDB1;CUL4B;GPS1;COPS2	0.525324734749
SERPINF1;AGT;SERPING1;SERPINC1;SERPINF2;SERPINA6;SERPIND1;SERPINA3;CTSG	0.525306515909
HLA-G;HLA-E;HLA-H;HLA-B;HLA-F;HLA-C;HLA-A	0.525303624115
NDST2;NDST3;NDST1;GALNT6	0.525293728063
REXO4;RBM4B;RPF2;RIOX1;DHX37;BRIX1;TSPYL1;NOP16;RPP14;NOP2;DDX52;SDAD1;RBM34;NLE1;RPP40;RPP30;RPP38;NKRF;RIOX2;DNTTIP2;NIP7	0.525269583671
USP20;CEP192;HAUS2;HAUS1;HAUS8;HAUS7;HAUS4;HAUS6;STIL;CEP43;HAUS5	0.525100026709
RIOX1;NOP2;BRIX1;RPF2;NOP16;RPP14;RPP40;RPP38;POP5;RPP30;POP4	0.525062632154
RNF31;SHARPIN;RBCK1	0.52505721372
NCOR1;GPS2;TBL1X;TBL1XR1	0.525038881134
CDKN2AIP;RIOX1;BRIX1;DHX37;NOP2;NLE1;SDAD1;TSPYL1;TAF1C;NOP16;RPF2;RBM34;TAF1B;UTP3;ZNF16;NKRF;WDR74;REXO4;DNTTIP2;BMS1;RIOX2;SPTY2D1;NIP7;FTSJ3;TSPYL2;ZCCHC9;CCDC86;ZBTB11;DDX54;ZNF771;SURF6;PARP2;NVL;NOC3L;ISG20L2;RSL24D1;GZF1;PUM3	0.525018574367
KDM4A;KDM4B	0.524999532126
TSPYL2;DHX37;RIOX1;BRIX1;NLE1;NOP2;TSPYL1;SDAD1;RPF2;RBM34;NOP16;DDX52;REXO4;WDR74;BMS1;NKRF;ZNF16;DNTTIP2;RIOX2;SPTY2D1;FTSJ3;NIP7;TAF1C;ZBTB11;DDX54;ZNF771;UTP3;RBM4;ZCCHC9;SURF6;TBL3;CCDC86;NVL;NOC3L;RSL24D1	0.52498050825
VPS54;VPS53	0.524935623776
SNAI2;ZNF76	0.524931846922
RFC2;RFC5;RFC4	0.524930910204
CDK5R1;CDK5	0.524866525131
ELP2;ELP4;ELP5;ELP1	0.524782591326
NFATC3;NFATC1	0.524735965214
P4HA1;P4HA2	0.524721954649
VPS29;VPS35;VPS26A;VPS26B	0.524712966451
KRT37;KRT6C	0.524681947205
WRAP53;NHP2;NOP10;GAR1	0.524660284828
SLC25A51;SLC25A28;SLC25A23;MTFP1;SLC25A24;TMEM126B;SLC25A15;PARL;SURF1;RAB5IF	0.524642359196
GTF2E2;GTF2E1	0.52464218476
BRK1;WASF2;CYFIP1	0.524540344215
MBTPS2;RNF121;TMEM41A;DNAJC14;ABHD16A;RHBDD3	0.524504947681
HLA-DQA2;HLA-DRB3;HLA-DRA;HLA-DQB1	0.524503304567
KLHL28;CUL3;ENC1;KLHL7;KLHL25;KLHL21;KLHL22;KLHL11;IPP;KBTBD2;KLHL24;KLHL23;KLHL15;KLHL8;SPOP;KLHL2	0.524489262045
TMEM39A;ALG10;PIGW;ALG8;POMT2;LMF2;PGAP1;PIGM;CDS1;SOAT1;ERMP1;PIGQ;PIGO;ALG9;LPCAT3;ALG12;CERS6	0.524488119748
SCD5;FDFT1;FADS3;GPAT3;RFT1;MPDU1;GPAT4;PTDSS2;LPCAT4;ICMT;PIGO;ERMP1;LPCAT3;CDS2;ATL2;LPGAT1;ATL3;MSMO1	0.524468304639
FOXRED2;FKBP10;H6PD;EOGT;CERCAM	0.524455938384
PDP2;ME2;IBA57;HIBCH	0.524427720824
RBL2;RB1;RBL1	0.524406837597
SLC25A28;MTFP1;SLC25A23;SLC25A24;SLC25A25;TMEM126B;SLC25A15;PARL;SURF1;RAB5IF	0.524356753646
NHLH2;BHLHA15	0.524276458534
BAP18;ASH2L	0.524224639298
UBTF;ISG20L2;DHX37;DDX52;NOP2;BRIX1;FCF1;NLE1;RPF2;NOP16;REXO4;RBM34;ZCCHC9;UTP3;PWP2;IMP4;TBL3;WDR36;NKRF;DNTTIP2;NVL;DDX54;SDAD1;FTSJ3;ZNF16;BMS1;ZBTB11;SURF6;WDR74;RSL24D1;ESF1;UTP18;WDR46;NIP7	0.524222417504
NSMCE4A;NSMCE2;NSMCE1;NSMCE3	0.524212560744
ZNF296;BCL11B;ZFPM1;ZNF521;SALL3;ZNF423;BCL11A	0.524208859932
SNAP25;STX4;VAMP2;STX1A;STX3	0.524199375277
ZNF770;ZNF668;ZNF574;ZNF107;ZNF48;ZNF512;ZFP62;RSBN1;RSBN1L;ZNF761;ZNF791;ZNF813;TRMT1L;ZNF273;ZNF708;ZNF765;ZNF100;LENG8;ZNF317;ZNF689;ZNF724;ZNF587B;ZNF629;ZNF324;ZNF184;ZNF483;ZNF254;ZNF624;ZNF845;ZNF320;ZNF92;ZNF768;ZNF777;ZNF101;ZNF121;ZKSCAN8;ZNF445;ZSCAN21;ZBTB24;PATZ1;ZNF431;CEBPZ;ZFP30;ZNF467;GZF1;ZNF211;HNRNPLL;ZNF22;ZNF16;RBAK;ZC3H10	0.524162342264
SERPINC1;SERPING1;AGT;SERPINF2;SERPIND1;SERPINA6;SERPINA3	0.524124473557
PHKG2;PHKG1	0.524088215374
DIAPH2;RHOD	0.52407450648
CRY2;FBXL3;CUL1;SKP1	0.524073350465
CMTM4;TMEM186;TMEM161B;TMEM245;TMEM68;TMEM164;TMEM161A;ATP13A3;RFT1;SLC35F2;LMBRD2;SLC35F5;ERMP1;LPCAT3;CERS2;SLC39A1;SC5D;CERS6;RETREG3;SLC35F1	0.524041747841
PROKR2;GJA8	0.52403931365
CTNNB1;CTNNA1	0.523942707656
HLA-A;HLA-A;HLA-G;HLA-F;HLA-C;HLA-E;HLA-H	0.523942109582
TMEM160;TMEM68;MPDU1;ATP13A1;SEC61A2;GGCX;TM9SF3;RFT1;TMEM161A;DPY19L1;PTDSS2;LPCAT3;ERMP1;MBOAT7;TMEM186;ATP13A3;GPAT4	0.523900133968
COPS6;COPS3;CDC34;COPS7B;COPS7A;COPS4;COPS5	0.523864502367
IKZF1;IKZF2;IKZF4;IKZF3	0.523831190463
MS4A7;EMP1	0.523806786255
LPGAT1;ALG11;AGPAT1;FDFT1;TMEM259;KDSR;UBAC2;GPAT3;CDS2;LPCAT4;GPAT4;VKORC1L1;GGCX;PTDSS2;ERMP1;ATP13A1;MBOAT7	0.523798010718
PCDH12;PCDH19;PCDH10;PCDHGA11;PCDH7;PCDHGC3	0.523711964603
GEMIN8;STRAP;GEMIN7;GEMIN6;GEMIN2	0.523701577176
NAA35;NAA38;NAA30	0.523671955986
PHPT1;AK1;GMPS;LZTFL1	0.523657113156
GMCL2;GMCL1	0.523637561311
ASGR2;CLEC17A	0.523631812683
ZNF511;LHX2;ISL1	0.523559978458
UGGT2;UGGT1	0.523544837989
MTA3;MBD3;MTA2;HDAC1;MTA1;RBBP7;HDAC2;RBBP4	0.523342291896
SFXN2;SFXN3;SFXN4;SFXN1;OXA1L	0.523309408364
CRADD;CASP2	0.523267204803
CMTM5;ABHD16A;TMEM68;TMEM245;DNAJC25;TMEM161B;TMEM39B;REEP5;TMEM186;ATP13A3;GGCX;SLC35F2;TLCD4;LMBRD2;LPCAT3;PIGO;GPAT4;SC5D	0.523221390312
PCDHB12;PCDHGA10;PCDHB4	0.523214235395
SPIN2A;SPIN3	0.523203885935
SFXN4;SLC25A12;COX20;SQOR;L2HGDH	0.523195037118
ADD2;ADD1;ADD3	0.523163567439
WDR77;PRMT1;PRMT5;CHTOP	0.523147928358
RXFP4;GJA8	0.523146460496
MDM1;HAUS1;HAUS2;HAUS6;HAUS8;HAUS4;HAUS3	0.523127934305
E4F1;ZNF629;ZNF865;ZNF358;ZNF275;ZNF787;ZBTB24;ZNF121;ZNF592;ZNF646;ZFP91;ZNF316;ZNF512;ZNF768;ZNF579;PATZ1;ZNF317;ZNF7;ZNF48;ZNF107;ZNF888;ZKSCAN8;ZNF483;ZSCAN25;ZNF189;ZNF724;ZNF445;ZNF624;ZNF444;ZNF689;ZNF780A;ZNF668;ZNF791;ZNF574;ZNF611;ZKSCAN1;ZNF320;ZNF777;ZNF92;ZBTB9;ZNF518A	0.523125848293
PRPF18;PPIH	0.523089735179
CTNNB1;CDH2	0.523085295876
CIPC;GPS1;COPS3;COPS2;COPS7A;COPS4;COPS5	0.523077606066
ERLEC1;OS9;UBE2J1;SYVN1;SEL1L	0.523071885215
CDH15;CDH3	0.523070545899
MAPK11;MAPKAPK3;MAPKAPK2	0.523050266204
GPT2;THEM5	0.523029818975
SLC25A25;SLC25A12;COX20;SLC25A10;SLC25A29;TIMMDC1;SLC25A40;SLC25A15;SLC25A6	0.52297188237
CHMP2B;CHMP2A;CHMP4A	0.522960090812
CHMP1A;CHMP2B;CHMP2A;CHMP4A;VTA1;CHMP3	0.522895789242
RPL10L;RPL18A;RPL27;RPL10;RPL7A;RPL26;RPL13A;RPL5;RPL13;RPLP0;RPL17	0.522808217855
KRT6A;KRT13	0.522783883023
TMEM161B;DNAJC25;ABHD16A;TMEM245;GGCX;TMEM68;TMEM39B;LPCAT4;PIGO;ATL2;GPAT4;LPCAT3;SC5D;TLCD4;SLC35F2;LCLAT1	0.522780379342
ABHD16A;TMEM104;ST7;LMF2;TMEM39B;TMEM223;DPY19L1;TMPPE;LMBRD2;TMEM186;ERMP1;PIGO;TLCD4;LPCAT3;ALG9	0.52277911584
TAF12;SMARCA2;TAF6;SIN3A;TAF9	0.522773694483
BIRC3;GNPDA2	0.522763179429
IGLC7;IGLC6;IGHG4;IGHG2;IGHG3;IGHG1;IGKC;IGHA2;IGHA1;IGHM	0.522736231018
TECR;HACD1	0.522718161573
SEC63;AGPAT1;FDFT1;ALG11;TMEM259;GPAT3;KDSR;UBAC2;LPCAT4;GPAT4;LPGAT1;VKORC1L1;GGCX;PTDSS2;ERMP1;ATP13A1	0.522699399465
UBXN8;HACD1;ALG3;ELOVL2;DOLK;HACD2	0.522689273458
MYO6;MYO1B	0.522632830283
ZNF800;CTCF;ZNF358;PRDM15;ZNF275;ZNF512;ZFP91;ZBTB24;GZF1;ZNF768;ZNF629;ZNF70;ZNF317;ZSCAN25;ZKSCAN8;ZNF646;ZNF22;PRDM10;ZNF445;ZFP62;ZNF48;ZNF107;ZNF184;ZNF624;ZNF689;ZNF189;ZNF668;ZNF770;ZNF574;ZNF121;ZNF7;ZNF92;PATZ1;ZNF483;ZNF777;ZNF616;TRMT1L;RSBN1L;ZNF724;ZNF791;RSBN1;ZNF888;ZNF708;ZNF430;ZNF771;REPIN1;ZNF273	0.522632291891
NKX1-2;RHOXF2	0.522580172301
ERO1B;ERO1A	0.522494392873
NAP1L2;NAP1L5	0.522436002628
AGO2;AGO1;AGO3	0.522433033991
EFL1;SECISBP2L	0.522409264911
CHRNB4;GABRB3;CHRNA5;GLRB	0.522397183568
RPF2;NOP16;FCF1;RIOX1;BRIX1;DHX37;NIP7;TSPYL1;RSL24D1;SDAD1;RBM34;REXO4;WDR74;UTP3;NKRF;ZNF16;SPTY2D1;FTSJ3;NOP2;NLE1;BMS1;DDX52;DDX54;ZNF771;ZBTB11	0.522390925169
MICU2;MICU1;MCU	0.522390698093
TMEM168;ST7L;TMEM245;TMEM223;TMEM68;TMEM94;DPY19L1;ATP13A3;FAM189B;ATP13A1;ERMP1;PCNX3;PIGO;SLC35F5;DHRS3;LPCAT4	0.522376137342
EGLN3;DUSP7	0.52234697002
PEX7;HSD17B4;PHYH;ACOX1;GNPAT	0.522328871166
ULBP1;ULBP2	0.522318452031
PCF11;CLP1	0.522308191565
RPRM;C16orf54	0.5222957781
HSD17B4;ACOX1;GNPAT	0.522230395567
